#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 11 21 03 16  1.1  0.5 15.4  0.9  9.1  NW  NE    AVERAGE  5.5 313
2024 11 21 02 46  1.1  0.4 14.3  1.0  8.3 WNW NNE    AVERAGE  5.4 299
2024 11 21 02 16  1.0  0.3 14.3  1.0  8.3  NW  NE    AVERAGE  5.1  34
2024 11 21 01 46  1.0  0.4 15.4  0.9  8.3  NW  NE    AVERAGE  5.3 309
2024 11 21 01 16  1.0  0.5 15.4  0.9  7.7  NW NNE    AVERAGE  5.5 311
2024 11 21 00 46  1.0  0.4 15.4  0.9  8.3  NW NNE    AVERAGE  5.0 311
2024 11 21 00 16  1.0  0.5 15.4  0.8  7.7  NW NNE    AVERAGE  5.2 316
2024 11 20 23 46  0.9  0.4 15.4  0.8  7.7  NW NNE    AVERAGE  5.1 311
2024 11 20 23 16  0.9  0.4 15.4  0.8  9.1  NW NNE    AVERAGE  5.1 316
2024 11 20 22 46  1.0  0.6 15.4  0.9  8.3  NW NNE    AVERAGE  5.8 309
2024 11 20 22 16  1.0  0.5 15.4  0.8  9.1  NW NNE    AVERAGE  5.7 311
2024 11 20 21 46  1.1  0.5 15.4  0.9  9.1 WNW NNE    AVERAGE  5.7 303
2024 11 20 21 16  1.0  0.4 15.4  0.9  9.9  NW NNE    AVERAGE  5.2  27
2024 11 20 20 46  1.1  0.5 15.4  1.0  7.7  NW NNE    AVERAGE  5.5 323
2024 11 20 20 16  1.1  0.4 15.4  1.0  7.7  NW  NE    AVERAGE  5.4 311
2024 11 20 19 46  1.1  0.5 15.4  1.0  9.1  NW  NE    AVERAGE  5.6 304
2024 11 20 19 16  1.0  0.5 15.4  0.9  8.3  NW  NE    AVERAGE  5.8 306
2024 11 20 18 46  1.1  0.5 16.7  1.0  9.9  NW  NE    AVERAGE  5.7 316
2024 11 20 18 16  1.1  0.5 15.4  1.0  9.1  NW  NE    AVERAGE  5.6 310
2024 11 20 17 46  1.1  0.4 16.7  1.0  7.7 NNW  NE    AVERAGE  5.7  47
2024 11 20 17 16  1.1  0.4 16.7  1.0  9.9  NW NNE    AVERAGE  5.8  33
2024 11 20 16 46  1.1  0.3 16.7  1.1  8.3  NW  NE    AVERAGE  6.0  44
2024 11 20 16 16  1.1  0.4 10.5  1.1  7.1   N  NE    AVERAGE  6.1  43
2024 11 20 15 46  1.1  0.4 10.5  1.1  5.3 NNE  NE VERY_STEEP  6.0  36
2024 11 20 15 16  1.2  0.4 10.5  1.1  6.7   N  NE      STEEP  6.1  40
2024 11 20 14 46  1.2  0.4 10.5  1.1  7.7 NNE  NE    AVERAGE  5.9  46
2024 11 20 14 16  1.2  0.4 10.5  1.1  5.6 NNE NNE    AVERAGE  5.7  24
2024 11 20 13 46  1.3  0.4 10.5  1.2  9.9 NNE  NE    AVERAGE  5.8  46
2024 11 20 13 16  1.2  0.4 11.1  1.2  7.1   N  NE    AVERAGE  5.7  36
2024 11 20 12 46  1.2  0.4 11.1  1.1  7.1 NNW  NE    AVERAGE  5.5  34
2024 11 20 12 16  1.3  0.4 11.1  1.2  5.9   N  NE      STEEP  5.5  41
2024 11 20 11 46  1.2  0.4 10.5  1.1  5.3 NNW  NE VERY_STEEP  5.5  43
2024 11 20 11 16  1.2  0.4 11.8  1.2  5.3   N  NE VERY_STEEP  5.6  36
2024 11 20 10 46  1.2  0.4 11.8  1.1  6.7 NNW  NE      STEEP  5.6  39
2024 11 20 10 16  1.2  0.3 10.5  1.2  5.6   N  NE VERY_STEEP  5.4  43
2024 11 20 09 46  1.2  0.3 11.8  1.1  8.3 NNW  NE    AVERAGE  5.5  40
2024 11 20 09 16  1.1  0.3 11.8  1.1  9.1 NNW  NE    AVERAGE  5.4  37
2024 11 20 08 46  1.1  0.3 10.5  1.1  9.9   N  NE    AVERAGE  5.5  40
2024 11 20 08 16  1.1  0.4 11.8  1.1  9.1 NNW NNE    AVERAGE  5.6  29
2024 11 20 07 46  1.1  0.4 10.5  1.1  9.1   N  NE    AVERAGE  5.4  40
2024 11 20 07 16  1.1  0.3 11.1  1.0  9.1 NNW NNE    AVERAGE  5.4  17
2024 11 20 06 46  1.1  0.3 10.5  1.0  9.1  NW NNE    AVERAGE  5.0  22
2024 11 20 06 16  1.0  0.3 12.5  0.9  9.1 NNW NNE    AVERAGE  5.2  23
2024 11 20 05 46  1.1  0.4 11.8  1.1  7.1  NW  NE    AVERAGE  5.3  40
2024 11 20 05 16  1.2  0.4 11.8  1.1  8.3 NNW  NE    AVERAGE  5.5  39
2024 11 20 04 46  1.1  0.3 11.1  1.0  6.7 NNW  NE    AVERAGE  5.4  40
2024 11 20 04 16  1.1  0.4 12.5  1.0  8.3  NW NNE    AVERAGE  5.2  32
2024 11 20 03 46  1.1  0.3 11.1  1.1  7.7  NW  NE    AVERAGE  5.5  41
2024 11 20 03 16  1.1  0.3 11.1  1.0  7.1 NNW NNE    AVERAGE  5.4  33
2024 11 20 02 46  1.1  0.4 11.8  1.0  7.7 NNW  NE    AVERAGE  5.3  40
2024 11 20 02 16  1.1  0.4 11.1  1.1  7.7  NW  NE    AVERAGE  5.4  40
2024 11 20 01 46  1.1  0.4 10.5  1.0  8.3 NNE  NE    AVERAGE  5.4  36
2024 11 20 01 16  1.1  0.4 11.8  1.1  9.1 NNW  NE    AVERAGE  5.7  36
2024 11 20 00 46  1.2  0.3 11.1  1.1  7.1 NNW  NE    AVERAGE  5.6  40
2024 11 20 00 16  1.1  0.3 11.8  1.1  9.1 NNW NNE    AVERAGE  5.7  32
2024 11 19 23 46  1.1  0.3 10.5  1.1  8.3 NNE  NE    AVERAGE  5.7  40
2024 11 19 23 16  1.2  0.4 10.5  1.1  9.9 NNE  NE    AVERAGE  5.8  39
2024 11 19 21 46  1.3  0.4 10.5  1.2  9.1   N NNE    AVERAGE  5.8  19
2024 11 19 21 16  1.2  0.4 10.5  1.2  9.1 NNE NNE    AVERAGE  5.6  32
2024 11 19 20 46  1.3  0.4 10.5  1.2  9.9   N NNE    AVERAGE  5.8  32
2024 11 19 20 16  1.3  0.5 10.5  1.3  9.9   N NNE    AVERAGE  5.9  29
2024 11 19 19 46  1.3  0.4 11.1  1.2  9.9 NNW NNE    AVERAGE  6.0  12
2024 11 19 19 16  1.3  0.4 10.5  1.2  8.3 NNW NNE    AVERAGE  5.7  33
2024 11 19 18 46  1.3  0.4 10.5  1.2  9.9 NNE NNE    AVERAGE  5.7  13
2024 11 19 18 16  1.3  0.4 10.5  1.2  9.9 NNE   N    AVERAGE  5.8   2
2024 11 19 17 46  1.3  0.5 11.8  1.2  9.9 NNW   N    AVERAGE  6.2   2
2024 11 19 17 16  1.2  0.4 10.5  1.2  9.9   N   N    AVERAGE  5.9 355
2024 11 19 16 46  1.3  0.5 11.1  1.2  7.7 NNE  NE    AVERAGE  6.0  39
2024 11 19 16 16  1.3  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.3  27
2024 11 19 15 46  1.3  0.5 10.5  1.2  9.1   N  NE    AVERAGE  6.0 354
2024 11 19 15 16  1.4  0.5 11.1  1.3  9.9 NNE NNE    AVERAGE  6.4  17
2024 11 19 14 46  1.3  0.5 10.5  1.2  8.3 NNE  NE    AVERAGE  6.2  41
2024 11 19 14 16  1.4  0.5 10.5  1.4  8.3 NNE  NE    AVERAGE  6.3  40
2024 11 19 13 46  1.4  0.6 10.5  1.4  9.9 NNW NNE    AVERAGE  6.6  23
2024 11 19 13 16  1.4  0.6 10.5  1.3  9.9  NE  NE    AVERAGE  6.6  37
2024 11 19 12 46  1.5  0.7 10.5  1.4  9.9  NE NNE    AVERAGE  6.8  37
2024 11 19 12 16  1.6  0.7 10.5  1.5  7.7 NNE  NE    AVERAGE  6.7  33
2024 11 19 11 46  1.5  0.7 10.5  1.4  9.9   N NNE    AVERAGE  6.7  33
2024 11 19 11 16  1.6  0.7 10.5  1.6  9.9 NNE NNE    AVERAGE  6.7  26
2024 11 19 10 46  1.6  0.7 11.1  1.4  9.1 NNE  NE    AVERAGE  6.7  40
2024 11 19 10 16  1.6  0.7 10.5  1.5  9.9 NNE NNE    AVERAGE  6.5  26
2024 11 19 09 46  1.6  0.8 10.5  1.4  9.1 NNE  NE    AVERAGE  6.9  23
2024 11 19 09 16  1.6  0.7 10.5  1.4  9.9 NNE NNE    AVERAGE  7.0  15
2024 11 19 08 46  1.5  0.6 11.8  1.3  9.1 NNW  NE    AVERAGE  6.6  41
2024 11 19 08 16  1.4  0.7 11.8  1.3  9.9   N  NE    AVERAGE  6.4 349
2024 11 19 07 46  1.4  0.7 11.8  1.3  7.1 NNW  NE    AVERAGE  6.2 328
2024 11 19 07 16  1.6  0.7 10.5  1.4  9.9   N NNE    AVERAGE  6.5  17
2024 11 19 06 46  1.5  0.8 11.8  1.3  9.9  NW   N    AVERAGE  6.4 313
2024 11 19 06 16  1.5  0.7 11.8  1.3  8.3  NW  NE    AVERAGE  6.4 317
2024 11 19 05 46  1.6  0.7 11.8  1.5  9.9 NNW NNE    AVERAGE  6.2  12
2024 11 19 05 16  1.6  0.8 11.8  1.4  9.9  NW NNE    AVERAGE  6.2 325
2024 11 19 04 46  1.5  0.7 12.5  1.4  9.9  NW NNE    AVERAGE  6.2  30
2024 11 19 04 16  1.5  0.7 10.5  1.4  7.7 NNE  NE    AVERAGE  6.0  15
2024 11 19 03 46  1.6  0.8 12.5  1.4  9.9  NW NNE    AVERAGE  6.2 311
2024 11 19 03 16  1.6  0.8 11.8  1.4  8.3 NNW  NE    AVERAGE  6.3 337
2024 11 19 02 46  1.7  0.9 12.5  1.5  8.3  NW  NE    AVERAGE  6.6 321
2024 11 19 02 16  1.6  0.8 12.5  1.4  9.9 NNW NNE    AVERAGE  6.4 331
2024 11 19 01 46  1.7  0.8 12.5  1.5  7.1  NW  NE    AVERAGE  6.4 310
2024 11 19 01 16  1.6  0.7 12.5  1.5  7.1 NNW  NE      STEEP  6.4  36
2024 11 19 00 46  1.6  0.8 11.1  1.5  8.3 NNW  NE    AVERAGE  6.5  39
2024 11 19 00 16  1.5  0.7 13.3  1.4  9.9  NW NNE    AVERAGE  6.5  22
2024 11 18 23 46  1.6  0.8 11.1  1.5  8.3 NNE  NE    AVERAGE  6.6  40
2024 11 18 23 16  1.6  0.8 12.5  1.4  9.1  NW  NE    AVERAGE  6.6 318
2024 11 18 22 46  1.5  0.7 11.8  1.3  8.3   N  NE    AVERAGE  6.2 358
2024 11 18 22 16  1.6  0.8 13.3  1.4  9.9 NNW  NE    AVERAGE  6.5 327
2024 11 18 21 46  1.5  0.7 13.3  1.4  8.3 NNW  NE    AVERAGE  6.5 328
2024 11 18 21 16  1.4  0.7 12.5  1.3  8.3 NNW NNE    AVERAGE  6.3 331
2024 11 18 20 46  1.5  0.8 12.5  1.2  7.7  NW  NE    AVERAGE  7.0 324
2024 11 18 20 16  1.6  0.7 13.3  1.4  8.3  NW  NE    AVERAGE  6.7  41
2024 11 18 19 46  1.5  0.7 10.5  1.3  9.9 NNE NNE    AVERAGE  6.4  27
2024 11 18 19 16  1.5  0.8 12.5  1.3  9.9 NNW  NE    AVERAGE  6.6 330
2024 11 18 18 46  1.6  0.7 13.3  1.4  8.3  NW  NE    AVERAGE  6.5  44
2024 11 18 18 16  1.6  0.7 13.3  1.4  9.1  NW  NE    AVERAGE  6.3 314
2024 11 18 17 46  1.7  0.9 12.5  1.5  9.9  NW  NE    AVERAGE  6.6 316
2024 11 18 17 16  1.6  0.9 13.3  1.4  8.3  NW  NE    AVERAGE  6.5 313
2024 11 18 16 16  1.7  0.8 10.5  1.5  9.1  NE  NE    AVERAGE  6.5  44
2024 11 18 15 46  1.7  0.8 10.5  1.5  9.1  NE  NE    AVERAGE  6.3  44
2024 11 18 15 16  1.8  0.9 10.5  1.6  7.7  NE  NE    AVERAGE  6.4  37
2024 11 18 14 46  1.8  0.9 13.3  1.6  9.9  NW  NE    AVERAGE  6.6  46
2024 11 18 14 16  1.7  0.8 11.1  1.5  7.7  NE  NE    AVERAGE  6.4  46
2024 11 18 13 46  1.7  0.8 11.1  1.6  9.9 NNE  NE    AVERAGE  6.6  37
2024 11 18 13 16  1.8  0.8 14.3  1.6  8.3  NW  NE    AVERAGE  6.8  44
2024 11 18 12 46  1.8  0.8 14.3  1.6  9.1  NW  NE    AVERAGE  7.0 313
2024 11 18 12 16  1.8  0.8 11.1  1.7  9.1  NE  NE    AVERAGE  6.8  44
2024 11 18 11 46  2.0  0.8 10.5  1.9  9.1  NE  NE    AVERAGE  6.8  43
2024 11 18 11 16  2.0  0.9 11.1  1.9  8.3  NE  NE    AVERAGE  6.9  50
2024 11 18 10 46  2.0  0.8 14.3  1.9  9.9  NW  NE    AVERAGE  7.0  51
2024 11 18 10 16  2.1  0.9 10.5  2.0  7.1  NE  NE    AVERAGE  7.0  44
2024 11 18 09 46  2.0  0.9 14.3  1.8  7.7  NW  NE      STEEP  7.1  46
2024 11 18 09 16  2.0  0.9 14.3  1.8  9.9  NW  NE    AVERAGE  6.9  50
2024 11 18 08 46  2.1  1.0 14.3  1.9  7.1  NW  NE    AVERAGE  7.2 307
2024 11 18 08 16  2.0  1.0 10.5  1.8  9.1  NE  NE    AVERAGE  6.9  37
2024 11 18 07 46  2.1  0.8 14.3  1.9  8.3  NW  NE    AVERAGE  6.8  40
2024 11 18 07 16  2.0  0.8 15.4  1.9  9.9  NW  NE    AVERAGE  6.5  34
2024 11 18 06 46  2.0  0.8 14.3  1.9  9.9  NW  NE    AVERAGE  6.6  37
2024 11 18 06 16  1.9  0.9 10.5  1.7  8.3 NNE  NE    AVERAGE  6.5  33
2024 11 18 05 46  1.9  0.7 10.5  1.8  9.9 NNE NNE    AVERAGE  6.2  33
2024 11 18 05 16  1.8  0.8 10.5  1.7  9.9 NNE NNE    AVERAGE  6.4  32
2024 11 18 04 46  1.7  0.8 15.4  1.6  9.1  NW NNE    AVERAGE  6.3 310
2024 11 18 04 16  1.8  0.7 10.5  1.7  9.1  NE NNE    AVERAGE  6.3  32
2024 11 18 03 46  1.9  0.7 10.5  1.7  8.3  NE NNE    AVERAGE  6.2  32
2024 11 18 03 16  1.8  0.8 15.4  1.6  9.9  NW  NE    AVERAGE  6.4 324
2024 11 18 02 46  1.8  0.7 15.4  1.7  9.1  NW NNE    AVERAGE  6.4  33
2024 11 18 02 16  1.9  0.8 15.4  1.8  9.9  NW NNE    AVERAGE  6.4  27
2024 11 18 01 46  1.9  0.9 10.5  1.7  9.9 NNE NNE    AVERAGE  6.5  27
2024 11 18 01 16  1.9  0.7 10.5  1.8  9.9 NNE NNE    AVERAGE  6.3  29
2024 11 18 00 46  1.8  0.7 10.5  1.7  9.9 NNE NNE    AVERAGE  6.5  32
2024 11 18 00 16  1.9  0.8 10.5  1.8  9.1 NNE  NE    AVERAGE  6.9  36
2024 11 17 23 46  1.8  0.8 10.5  1.6  9.9  NE NNE    AVERAGE  6.8  33
2024 11 17 23 16  1.8  0.8 10.5  1.7  9.9  NE  NE    AVERAGE  6.5  39
2024 11 17 22 46  1.9  0.7 10.5  1.8  9.9  NE  NE    AVERAGE  6.5  39
2024 11 17 22 16  1.8  0.7 10.5  1.7  9.9 NNE  NE    AVERAGE  6.5  40
2024 11 17 21 46  1.9  0.8 10.5  1.8  9.9 NNE  NE    AVERAGE  6.7  34
2024 11 17 21 16  1.7  0.8 11.1  1.5  9.1 NNE  NE    AVERAGE  6.6  26
2024 11 17 20 46  1.7  0.8 10.5  1.5  9.9  NE NNE    AVERAGE  6.5  34
2024 11 17 20 16  1.7  0.7 11.8  1.6  9.1 NNE NNE    AVERAGE  6.5  32
2024 11 17 19 46  1.6  0.7 10.5  1.5  9.9 NNE  NE    AVERAGE  6.5  39
2024 11 17 19 16  1.6  0.7 10.5  1.5  9.9 NNE NNE    AVERAGE  6.8  33
2024 11 17 18 46  1.9  0.9 10.5  1.7  9.9  NE NNE    AVERAGE  6.7  34
2024 11 17 18 16  1.9  0.9 10.5  1.7  7.1  NE  NE    AVERAGE  6.6  39
2024 11 17 17 46  1.7  0.8 10.5  1.6  9.9 NNE NNE    AVERAGE  6.7  29
2024 11 17 17 16  1.8  0.7 10.5  1.7  9.9 NNE NNE    AVERAGE  6.4  32
2024 11 17 16 46  1.9  0.7 10.5  1.8  9.1  NE  NE    AVERAGE  6.6  37
2024 11 17 16 16  1.7  0.7 11.1  1.6  9.9 NNE  NE    AVERAGE  6.5  39
2024 11 17 15 46  1.7  0.8 10.5  1.5  9.1 NNE NNE    AVERAGE  6.5  29
2024 11 17 15 16  1.7  0.8 10.5  1.5  9.9 NNE NNE    AVERAGE  6.8  32
2024 11 17 14 46  1.9  0.9 11.1  1.7  9.9  NE  NE    AVERAGE  6.9  37
2024 11 17 14 16  1.7  0.7 10.5  1.6  9.9  NE NNE    AVERAGE  6.6  16
2024 11 17 13 46  1.8  0.8 11.1  1.7  9.9 NNE  NE    AVERAGE  7.0  34
2024 11 17 13 16  1.9  0.9 10.5  1.7  9.9 NNE NNE    AVERAGE  7.0  33
2024 11 17 12 46  1.9  0.9 10.5  1.6  9.9 NNE NNE    AVERAGE  7.0  24
2024 11 17 12 16  1.8  0.7 11.1  1.7  8.3 NNE  NE    AVERAGE  6.6  37
2024 11 17 11 46  2.0  1.0 10.5  1.8  9.9 NNE  NE    AVERAGE  6.9  29
2024 11 17 11 16  2.1  0.9 11.1  1.9  9.9 NNE NNE    AVERAGE  7.0  33
2024 11 17 10 46  2.0  0.9 11.1  1.8  9.1 NNE  NE    AVERAGE  6.9  32
2024 11 17 10 16  2.1  1.0 10.5  1.9  9.9  NE  NE    AVERAGE  7.1  43
2024 11 17 09 46  2.3  1.0 10.5  2.2  9.9  NE  NE    AVERAGE  7.2  43
2024 11 17 09 16  2.1  0.8 10.5  1.9  8.3  NE  NE    AVERAGE  6.7  43
2024 11 17 08 46  2.2  1.1 11.1  1.9  9.9 NNE  NE    AVERAGE  6.8  30
2024 11 17 08 16  2.2  1.1 11.1  1.9  9.9 NNE  NE    AVERAGE  7.2  29
2024 11 17 07 46  2.0  0.9 10.5  1.9  9.9 NNE  NE    AVERAGE  6.9  33
2024 11 17 06 46  1.9  0.7 10.5  1.8  8.3  NE  NE    AVERAGE  6.2  43
2024 11 17 06 16  2.1  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.5  20
2024 11 17 05 46  1.9  0.9 10.5  1.7  9.1 NNE NNE    AVERAGE  6.2  19
2024 11 17 05 16  2.1  1.0 11.1  1.9  9.9 NNE  NE    AVERAGE  6.5  13
2024 11 17 04 46  1.9  0.6 11.1  1.8  9.9 NNE NNE    AVERAGE  6.0  27
2024 11 17 04 16  2.0  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.3  16
2024 11 17 03 46  2.0  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.1  19
2024 11 17 03 16  2.2  1.0 11.1  2.0  9.9 NNE  NE    AVERAGE  6.3  15
2024 11 17 02 46  2.3  1.0 10.5  2.1  9.9 NNE  NE    AVERAGE  6.5  36
2024 11 17 02 16  2.1  0.8 10.5  1.9  9.9 NNE  NE    AVERAGE  6.6  46
2024 11 17 01 46  1.9  0.9 10.5  1.8  9.9 NNE NNE    AVERAGE  6.5  32
2024 11 17 01 16  1.9  0.8 10.5  1.7  9.9 NNE NNE    AVERAGE  6.2  33
2024 11 17 00 46  2.0  0.8 10.5  1.9  9.9 NNE  NE    AVERAGE  6.3  39
2024 11 17 00 16  2.1  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.5  22
2024 11 16 23 46  2.0  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.4  26
2024 11 16 23 16  2.0  0.8 10.5  1.8  9.9 NNE NNE    AVERAGE  6.5  30
2024 11 16 22 46  1.9  0.9 10.5  1.7  9.1 NNE NNE    AVERAGE  6.6  20
2024 11 16 22 16  2.0  0.9 10.5  1.8  9.9  NE NNE    AVERAGE  6.7  34
2024 11 16 21 46  1.9  0.9 10.5  1.7  9.9 NNE NNE    AVERAGE  6.8  20
2024 11 16 21 16  1.8  0.8 10.5  1.6  9.1 NNE NNE    AVERAGE  6.5  27
2024 11 16 20 46  1.8  0.9 11.1  1.6  9.9 NNE NNE    AVERAGE  6.6  22
2024 11 16 20 16  1.8  0.9 11.1  1.6  9.9 NNE  NE    AVERAGE  6.9  37
2024 11 16 19 46  2.0  0.9 10.5  1.8  9.9 NNE NNE    AVERAGE  7.2  26
2024 11 16 19 16  1.9  1.0 10.5  1.7  9.1 NNE  NE    AVERAGE  7.1  34
2024 11 16 18 46  1.9  0.9 11.1  1.8  9.1 NNE NNE    AVERAGE  7.2  32
2024 11 16 18 16  2.0  1.1 10.5  1.8  9.9 NNE  NE    AVERAGE  7.3  40
2024 11 16 17 46  1.9  0.8 10.5  1.7  9.9 NNE NNE    AVERAGE  6.8  33
2024 11 16 17 16  2.0  0.9 10.5  1.8  9.9 NNE  NE    AVERAGE  6.9  41
2024 11 16 16 46  1.8  0.8 10.5  1.7  9.9 NNE NNE    AVERAGE  7.0  29
2024 11 16 16 16  1.9  1.0 10.5  1.7  9.9 NNE NNE    AVERAGE  7.1  22
2024 11 16 15 46  1.9  0.9 10.5  1.7  9.9   N NNE    AVERAGE  7.1  23
2024 11 16 15 16  1.9  0.8 10.5  1.8  9.9   N NNE    AVERAGE  6.8  26
2024 11 16 14 46  1.7  0.9 10.5  1.6  9.9   N NNE    AVERAGE  6.7  22
2024 11 16 14 16  1.9  0.9 10.5  1.7  9.9 NNE  NE    AVERAGE  6.8  27
2024 11 16 13 46  2.0  0.8 10.5  2.0  9.9 NNE NNE    AVERAGE  7.0  24
2024 11 16 13 16  2.0  0.8 10.5  1.9  9.9 NNE NNE    AVERAGE  7.0  27
2024 11 16 12 46  2.0  0.8 11.1  1.9  9.9   N  NE    AVERAGE  7.1  36
2024 11 16 12 16  2.0  1.0 11.1  1.8  9.1 NNE  NE    AVERAGE  7.1  34
2024 11 16 11 46  2.1  1.0 11.1  1.9  9.9   N NNE    AVERAGE  7.3   8
2024 11 16 11 16  2.1  1.1 10.5  1.9  9.9 NNE  NE    AVERAGE  7.3  16
2024 11 16 10 46  2.0  0.9 10.5  1.9  9.9 NNE  NE    AVERAGE  7.3  22
2024 11 16 10 16  2.2  0.9 10.5  2.1  9.9 NNE  NE    AVERAGE  7.4  34
2024 11 16 09 46  2.1  0.9 11.8  2.0  9.1 NNE  NE    AVERAGE  7.2  41
2024 11 16 09 16  2.3  1.1 11.1  2.1  9.9 NNE  NE    AVERAGE  7.3  36
2024 11 16 08 46  2.2  0.9 10.5  2.0  9.1 NNE  NE    AVERAGE  7.1  33
2024 11 16 08 16  2.2  1.1 10.5  1.9  9.9  NE  NE    AVERAGE  7.2  36
2024 11 16 07 46  2.2  1.1 11.1  2.0  9.9 NNE  NE    AVERAGE  7.4  12
2024 11 16 07 16  2.0  0.9 10.5  1.9  9.9  NE  NE    AVERAGE  7.0  39
2024 11 16 06 46  2.0  1.0 10.5  1.8  9.9 NNE NNE    AVERAGE  7.0  29
2024 11 16 06 16  2.0  1.1 10.5  1.8  9.9 NNE  NE    AVERAGE  7.2  33
2024 11 16 05 46  2.1  1.0 10.5  1.9  9.9 NNE  NE    AVERAGE  7.2  37
2024 11 16 05 16  2.0  0.9 10.5  1.9  9.9 NNE NNE    AVERAGE  6.8  30
2024 11 16 04 46  2.0  0.9 10.5  1.8  9.9 NNE  NE    AVERAGE  6.8  41
2024 11 16 04 16  1.9  0.8 11.1  1.8  9.9 NNE  NE    AVERAGE  6.9  37
2024 11 16 03 46  2.1  0.9 10.5  1.9  9.1 NNE  NE    AVERAGE  7.0  36
2024 11 16 03 16  1.9  0.9 10.5  1.8  9.1 NNE  NE    AVERAGE  6.6  20
2024 11 16 02 46  2.0  1.0 10.5  1.8  9.1 NNE NNE    AVERAGE  6.8  33
2024 11 16 02 16  2.0  0.9 10.5  1.9  9.1 NNE NNE    AVERAGE  6.7  29
2024 11 16 01 46  2.0  0.8 11.1  1.8  9.1   N  NE    AVERAGE  6.5  37
2024 11 16 01 16  1.8  0.7 10.5  1.7  9.9   N NNE    AVERAGE  6.4  30
2024 11 16 00 46  2.1  0.8 10.5  2.0  9.1 NNE  NE    AVERAGE  6.8  34
2024 11 16 00 16  2.0  0.8 11.1  1.8  8.3   N NNE    AVERAGE  6.5  24
2024 11 15 23 46  2.0  0.8 11.8  1.9  9.1 NNW NNE    AVERAGE  6.4  22
2024 11 15 23 16  1.9  0.8 10.5  1.8  9.1   N NNE    AVERAGE  6.5  27
2024 11 15 22 46  2.0  0.8 11.8  1.8  8.3 NNW NNE    AVERAGE  6.6  24
2024 11 15 22 16  1.9  0.8 10.5  1.7  8.3   N NNE    AVERAGE  6.4  26
2024 11 15 21 46  2.0  0.9 11.8  1.8  8.3 NNW NNE    AVERAGE  6.8  23
2024 11 15 21 16  1.8  0.7 11.8  1.7  9.1   N NNE    AVERAGE  6.5  23
2024 11 15 20 46  2.0  0.9 12.5  1.8  8.3 NNW NNE    AVERAGE  6.8  33
2024 11 15 20 16  1.9  1.0 11.8  1.7  9.1   N NNE    AVERAGE  6.8 355
2024 11 15 19 46  1.9  0.9 10.5  1.8  9.9   N NNE    AVERAGE  7.0  17
2024 11 15 19 16  1.9  0.8 11.8  1.7  9.1   N NNE    AVERAGE  6.9  22
2024 11 15 18 46  1.8  0.9 11.1  1.6  9.1   N NNE    AVERAGE  6.7 351
2024 11 15 18 16  1.9  0.9 11.8  1.7  9.1   N NNE    AVERAGE  7.2  23
2024 11 15 17 46  1.9  0.9 11.1  1.6  9.1   N NNE    AVERAGE  7.0  26
2024 11 15 17 16  1.8  0.9 11.8  1.6  9.9   N NNE    AVERAGE  6.9  20
2024 11 15 16 46  2.0  1.1 11.1  1.7  9.1   N NNE    AVERAGE  7.1 359
2024 11 15 16 16  1.9  1.0 12.5  1.7  8.3 NNW NNE    AVERAGE  6.8 342
2024 11 15 15 46  2.0  1.0 11.8  1.7  9.9 NNW   N    AVERAGE  7.0   3
2024 11 15 15 16  1.9  0.9 11.8  1.6  9.1 NNW NNE    AVERAGE  6.8 348
2024 11 15 14 46  1.9  0.8 11.8  1.8  9.1   N NNE    AVERAGE  6.6  30
2024 11 15 14 16  1.9  0.8 12.5  1.7  9.1 NNW NNE    AVERAGE  6.5  22
2024 11 15 13 46  1.9  1.1 12.5  1.7  9.1 NNW NNE    AVERAGE  6.8 330
2024 11 15 13 16  2.0  1.1 12.5  1.7  8.3 NNW  NE    AVERAGE  7.0 345
2024 11 15 12 46  2.0  0.9 11.8  1.8  8.3 NNW NNE    AVERAGE  6.9  32
2024 11 15 12 16  2.0  1.1 11.8  1.8  9.1 NNW NNE    AVERAGE  7.1 338
2024 11 15 11 46  2.1  1.1 12.5  1.9  9.1 NNW NNE    AVERAGE  7.3 327
2024 11 15 11 16  2.0  1.0 13.3  1.7  8.3 NNW NNE    AVERAGE  7.0 341
2024 11 15 10 46  2.3  1.2 12.5  2.0  9.1 NNW NNE    AVERAGE  7.5 334
2024 11 15 10 16  2.1  1.1 12.5  1.9  8.3 NNW NNE    AVERAGE  7.2 345
2024 11 15 09 46  2.2  1.1 12.5  1.9  8.3 NNW NNE    AVERAGE  7.3 342
2024 11 15 09 16  2.4  1.3 12.5  2.0  9.1 NNW NNE    AVERAGE  7.6 348
2024 11 15 08 46  2.2  1.1 12.5  1.9  9.1   N  NE    AVERAGE  7.4 352
2024 11 15 08 16  2.2  1.0 12.5  2.0  9.1   N NNE    AVERAGE  7.1  29
2024 11 15 07 46  2.2  1.3 12.5  1.8  9.1 NNW  NE    AVERAGE  7.4 341
